Unnamed: 0,rank,asin,product_title,product_price,product_star_rating,product_num_ratings,product_url,product_photo,Total Reviews,Total Ratings,Review ID,Review Title,Review Comment,Review Star Rating,Review Link,Review Author Avatar,Is Verified Purchase,Reviewed Product ASIN,review_date,num_people_helpful,sentiment,tags,sentiment_score,category
10,2,B00T0C9XRK,essence | Lash Princess False Lash Effect Mascara | Volumizing & Lengthening | Cruelty Free & Paraben Free,$3.99,4.3,379111,https://www.amazon.com/dp/B00T0C9XRK,"https://images-na.ssl-images-amazon.com/images/I/61K6cQhw4EL._AC_UL900_SR900,600_.jpg",50572,379602,R3DHTTN38NVWVX,Essence Lash Princess Mascara,"I’m blown away by this mascara—it’s an absolute game-changer! Lash Princess has earned its name, delivering dramatic volume and length that rivals high-end mascaras for a fraction of the cost. I love how effortlessly it glides on, coating every lash without clumping. The wand design is perfect for grabbing even the tiniest lashes, giving a full, fanned-out effect.

What impressed me most was how long-lasting it is. I’ve worn it through long days, and it holds up beautifully without smudging or flaking. The formula is lightweight, so my lashes never feel weighed down, yet the effect is bold and eye-catching.

It’s my go-to mascara for both everyday wear and special occasions. Honestly, I’ve spent triple the price on other brands that don’t deliver half the results. If you’re looking for a mascara that makes your lashes pop and stays put all day, this is the one! Highly recommend—don’t let the price fool you; it’s worth every penny.",5,https://www.amazon.com/gp/customer-reviews/R3DHTTN38NVWVX,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/4e6ed2bc-eff1-4b2d-8a65-4b65aa4499e7._CR0,0,500,500_SX48_.jpg",True,B00T0C9XRK,2024-11-22,11.0,positive,"['perfect', 'love']",0.9712,beauty
11,2,B00T0C9XRK,essence | Lash Princess False Lash Effect Mascara | Volumizing & Lengthening | Cruelty Free & Paraben Free,$3.99,4.3,379111,https://www.amazon.com/dp/B00T0C9XRK,"https://images-na.ssl-images-amazon.com/images/I/61K6cQhw4EL._AC_UL900_SR900,600_.jpg",50572,379602,R3BODJRXR3VFTF,Essence Lash Princess False Lash Effect Mascara Review,"I recently tried the Essence Lash Princess False Lash Effect Mascara, and I must say, it truly lives up to its name! Here's my detailed review:

Natural Lash Effect: This mascara provides a beautiful, natural-looking enhancement to my lashes. It adds volume and length without looking overly dramatic, making it perfect for everyday wear.

Application: The brush is perfectly designed to coat each lash evenly without clumping. The formula glides on smoothly, allowing for easy layering to achieve the desired intensity. However, be mindful of applying too much, as it can weigh down your lashes.

Longevity: It stays put all day long without smudging or flaking, even through long hours and various activities. I didn't experience any issues with it running or causing raccoon eyes, which is a huge plus for me.

Formula: The formula is lightweight and doesn't weigh down my lashes as long as you apply it in moderation. It's also gentle and didn't irritate my eyes.

Packaging: The packaging is cute and practical. The unique design with the green detailing makes it easy to spot in my makeup bag.

Overall: This mascara is an absolute game-changer. It provides the natural volume and length that I love, stays put throughout the day, and doesn't irritate my eyes. I highly recommend the Essence Lash Princess False Lash Effect Mascara to anyone looking for an affordable yet effective solution for naturally beautiful lashes.",5,https://www.amazon.com/gp/customer-reviews/R3BODJRXR3VFTF,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",True,B00T0C9XRK,2024-11-13,28.0,positive,"['perfect', 'love']",0.9949,beauty
12,2,B00T0C9XRK,essence | Lash Princess False Lash Effect Mascara | Volumizing & Lengthening | Cruelty Free & Paraben Free,$3.99,4.3,379111,https://www.amazon.com/dp/B00T0C9XRK,"https://images-na.ssl-images-amazon.com/images/I/61K6cQhw4EL._AC_UL900_SR900,600_.jpg",50572,379602,RMSJ7PLBYUD86,Good length,I tried it as soon as it arrived. I placed it on top of my Maybeline Great Lash mascara I put on this morning. I wanted to see reviews comparing the before and after before I bought and didn’t find many so I figured I’d provide a comparison. I think it looks pretty good. Better than thrive causemetics lash formula which is $20 more. It feels creamy and easy to wipe from the skin if it gets smeared on application. I have to try it all day to see how it does but so far seems great for the price.,4,https://www.amazon.com/gp/customer-reviews/RMSJ7PLBYUD86,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",True,B00T0C9XRK,2024-11-24,12.0,positive,['great'],0.9427,beauty
13,2,B00T0C9XRK,essence | Lash Princess False Lash Effect Mascara | Volumizing & Lengthening | Cruelty Free & Paraben Free,$3.99,4.3,379111,https://www.amazon.com/dp/B00T0C9XRK,"https://images-na.ssl-images-amazon.com/images/I/61K6cQhw4EL._AC_UL900_SR900,600_.jpg",50572,379602,R2E417YRGZ4O4B,"Green-eyed Girlies, Make Your Move","In my younger years I would figure, ""the pricier the product, the better the quality"", right? Well, if you;ve been on an endless mascara saga like me, we both know now that, that isn't always the case. Lash Princess mascara brand has easily become my go to mascara choice, hands down.

I use this brown mascara paired with the Lash Princess primer and it makes my eyes really pop and my lashes stand out more than they would with any Revlon, Maybelline, IT cosmetics, etc. tubes of mascara. I recommend this brand to anyone that mentions their mascara brand hiccups.

It doesn't clump. It doesn't flake off. It doesn't run at the slightest hint of humidity, sweat, or heat. It lasts all day with the same look it gives at first application and it doesn't take harsh rubbing and multiple products to remove at the end of the day. And the brown hue of this product makes your eyes stand out without that bold blackness if you're an individual who prefers the more natural take on make-up.",5,https://www.amazon.com/gp/customer-reviews/R2E417YRGZ4O4B,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",True,B0C37H7WXS,2024-11-25,18.0,positive,[],0.9248,beauty
14,2,B00T0C9XRK,essence | Lash Princess False Lash Effect Mascara | Volumizing & Lengthening | Cruelty Free & Paraben Free,$3.99,4.3,379111,https://www.amazon.com/dp/B00T0C9XRK,"https://images-na.ssl-images-amazon.com/images/I/61K6cQhw4EL._AC_UL900_SR900,600_.jpg",50572,379602,R1F2VMWPCRCFYF,Great mascara!,"I ordered this not knowing what to expect because of the low price point. Needless to say, I am pleasantly surprised by the quality of this mascara. I have been using an almost $15 “ name brand” mascara that was decent, but not great. Well, look no further because this stuff is great. It doesn’t smear smudge on my eye lids as the $15 one does. It’s nice dark black and it actually contains more product than my $15 mascara does and has little rubber designs on the handle so it doesn’t slip out of your fingers while applying! It also doesn’t make my very sensitive skin itch either which is a huge bonus to not feel like I have something in my eye all day! I will definitely be buying the brown too! Do yourselves the favor & try it! For $5 what can it hurt?",5,https://www.amazon.com/gp/customer-reviews/R1F2VMWPCRCFYF,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/382edbe8-463b-46c3-8f23-2119ff53937c._CR0,0,500,500_SX48_.jpg",True,B00T0C9XRK,2024-11-23,9.0,negative,[],-0.7299,beauty
15,2,B00T0C9XRK,essence | Lash Princess False Lash Effect Mascara | Volumizing & Lengthening | Cruelty Free & Paraben Free,$3.99,4.3,379111,https://www.amazon.com/dp/B00T0C9XRK,"https://images-na.ssl-images-amazon.com/images/I/61K6cQhw4EL._AC_UL900_SR900,600_.jpg",50572,379602,R3U2P5GFRSPJ8Y,1*2*3*4*5*6*7*8*9*10*STARS!!!!,"What to write about mascara can be challenging even for a writer, or is it?? I decided to change from black to brown, this was on sale so why not? I have used it for only two days and I am ""blown away."" I am shocked that the quality, color & cost are all on point. In both the recession as well as in gluttony finding that trilogy is rare at best. I WILL be buying this again if the consistency is there and longevity. BRAVO ON YOUR 10 STARS!!!!! (Niki is writing this review not Gwenover the cat)--- although for some odd reason, she tries to eat this off my eye lashes... that odd story.... is for another day!",5,https://www.amazon.com/gp/customer-reviews/R3U2P5GFRSPJ8Y,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/47d10143-bb51-41a6-85f6-7258b952e137._CR0,0,500,500_SX48_.jpg",True,B0C37H7WXS,2024-11-25,4.0,negative,[],-0.5435,beauty
16,2,B00T0C9XRK,essence | Lash Princess False Lash Effect Mascara | Volumizing & Lengthening | Cruelty Free & Paraben Free,$3.99,4.3,379111,https://www.amazon.com/dp/B00T0C9XRK,"https://images-na.ssl-images-amazon.com/images/I/61K6cQhw4EL._AC_UL900_SR900,600_.jpg",50572,379602,R3GI453U4UZ1PE,"Good mascara, but leaves smudges","I read about this mascara on Buzzfeed and figured I would give it a try. Yes, it does create a false lash effect! I was impressed on how well it worked! However, because it's not waterproof, over time the mascara leaves smudges on my skin. After a few hours, I need to apply makeup remover to remove the faint black spots from the mascara. But the effect is great! It definitely creates an optical illusion of longer and fuller lashes. I just wish it would rub off on my skin over time.",4,https://www.amazon.com/gp/customer-reviews/R3GI453U4UZ1PE,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",True,B00T0C9XRK,2024-11-22,6.0,positive,['great'],0.9693,beauty
17,2,B00T0C9XRK,essence | Lash Princess False Lash Effect Mascara | Volumizing & Lengthening | Cruelty Free & Paraben Free,$3.99,4.3,379111,https://www.amazon.com/dp/B00T0C9XRK,"https://images-na.ssl-images-amazon.com/images/I/61K6cQhw4EL._AC_UL900_SR900,600_.jpg",50572,379602,R1TO2M8DNYGONY,Affordable and works great!,"My last mascara cost $24.99, and it worked just “okay,” but not great. It didn’t make my lashes very plump or lengthen them very much. It also flaked pretty bad throughout the day. I got this delivered yesterday, and I used it this morning before work. I was so pleased with how great it worked! It added both volume and length to my lashes. It caused way less clumping than my expensive mascara did. After wearing it all day, I can say that there was very little flaking. I can’t believe it works this well and is so inexpensive!! So happy I found this product…",5,https://www.amazon.com/gp/customer-reviews/R1TO2M8DNYGONY,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",True,B00T0C9XRK,2024-11-23,3.0,positive,['great'],0.7652,beauty
18,2,B00T0C9XRK,essence | Lash Princess False Lash Effect Mascara | Volumizing & Lengthening | Cruelty Free & Paraben Free,$3.99,4.3,379111,https://www.amazon.com/dp/B00T0C9XRK,"https://images-na.ssl-images-amazon.com/images/I/61K6cQhw4EL._AC_UL900_SR900,600_.jpg",50572,379602,R3EQ0GCP18Z780,BEWARE BEWARE,"Horrible Reaction – Avoid This Mascara!

I had an awful experience with this mascara. Shortly after using it, my eyes became swollen, tender, and bruised-looking. They’re unbearably itchy, and the skin around them is so irritated that even the slightest touch is painful. I’ve had to resort to warm compresses just to ease the discomfort, but the reaction is truly horrific.

This product has caused me so much pain and inconvenience that I wouldn’t recommend it to anyone. Please be cautious before purchasing this mascara—it’s not worth the risk!",5,https://www.amazon.com/gp/customer-reviews/R3EQ0GCP18Z780,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",True,B00T0C9XRK,2024-11-27,2.0,negative,[],-0.9394,beauty
19,2,B00T0C9XRK,essence | Lash Princess False Lash Effect Mascara | Volumizing & Lengthening | Cruelty Free & Paraben Free,$3.99,4.3,379111,https://www.amazon.com/dp/B00T0C9XRK,"https://images-na.ssl-images-amazon.com/images/I/61K6cQhw4EL._AC_UL900_SR900,600_.jpg",50572,379602,R19LTV2RGRS6FU,Really good for the price,"I've been on a natural high since 2020. Natural hair, Natural Nails and Natural lashes.  Since I've stopped wearing false lashes I've been in search or a good mascara.  I wanted one that didn't cost $30 plus and this one is currently doing the trick.  I like the fullness and the length it gives my lashes.  It clumped a little but here's a trick I learned.  Put a couple of drops of clear eyes or visine or your eye drop of choice. Heck, you can drip some contact solution in it too.  Any liquid that's safe for eyes.  This thins it out a bit and then it's perfect.  You can even use this trick if you're running out and your in a pinch but still need those lashes on point. Bottom line, TRY IT! It' so cheap, why not?",4,https://www.amazon.com/gp/customer-reviews/R19LTV2RGRS6FU,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/dc60048a-8d2e-4560-98b7-64a5d18a114c._CR0,0,500,500_SX48_.jpg",True,B00T0C9XRK,2024-10-17,125.0,positive,['perfect'],0.9609,beauty
